订单 ID,订单日期,发货日期,装运模式,客户 ID,客户名称,细分,城市,省/自治区,国家/地区,区域,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润
CN-2023-090293134,2023/9/2,2023/9/7,二级,刘立-093134,刘立,消费者,三明,福建,中国,华东,办公用-收纳-10001011,办公用品,收纳具,"Fellowes 文件夹, 金属",356.58,3,0,24.78
CN-2023-090293134,2023/9/2,2023/9/7,二级,刘立-093134,刘立,消费者,三明,福建,中国,华东,办公用-信封-10004310,办公用品,信封,"Jiffy 马尼拉纸信封, 红色",965.3,7,0,356.72
CN-2023-090293134,2023/9/2,2023/9/7,二级,刘立-093134,刘立,消费者,三明,福建,中国,华东,办公用-纸张-10001146,办公用品,纸张,"施乐 羊皮纸, 多色",136.92,2,0,8.12
CN-2023-090298867,2023/9/2,2023/9/8,标准级,林青-098867,林青,消费者,延吉,吉林,中国,东北,家具-书架-10004801,家具,书架,"宜家 柜, 白色",4735.36,7,0,1751.26
CN-2023-090313143,2023/9/3,2023/9/7,二级,廖立-113143,廖立,小型企业,沈阳,辽宁,中国,东北,家具-书架-10003011,家具,书架,"Sauder 书架, 黑色",1244.628,3,0.4,103.488
CN-2023-090315454,2023/9/3,2023/9/8,标准级,侯虹-115454,侯虹,公司,重庆,重庆,中国,西南,办公用-收纳-10001011,办公用品,收纳具,"Fellowes 文件夹, 金属",475.44,4,0,33.04
CN-2023-090321944,2023/9/3,2023/9/6,二级,罗婵-121944,罗婵,消费者,石河子,新疆,中国,西北,办公用-收纳-10000319,办公用品,收纳具,"Rogers 锁柜, 单宽度",2963.1,3,0,651.84
CN-2023-090323194,2023/9/3,2023/9/6,二级,田黎-123194,田黎明,公司,厦门,福建,中国,华东,办公用-美术-10001683,办公用品,美术,"Boston 画布, 蓝色",250.32,1,0,32.48
CN-2023-090328264,2023/9/3,2023/9/9,标准级,贺虹-128264,贺虹,公司,永丰,湖南,中国,中南,办公用-信封-10001656,办公用品,信封,"Cameo 外皮和封条, 红色",343.56,3,0,68.46
CN-2023-090328264,2023/9/3,2023/9/9,标准级,贺虹-128264,贺虹,公司,永丰,湖南,中国,中南,技术-配件-10002318,技术,配件,"贝尔金 键区, 回收",518.56,2,0,103.6
CN-2023-090329108,2023/9/3,2023/9/5,二级,陈嫒-129108,陈嫒,消费者,潍坊,山东,中国,华东,家具-椅子-10001595,家具,椅子,"Office Star 凳子, 红色",1623.44,2,0,698.04
CN-2023-090329108,2023/9/3,2023/9/5,二级,陈嫒-129108,陈嫒,消费者,潍坊,山东,中国,华东,办公用-用品-10002349,办公用品,用品,"Kleencut 剪刀, 钢",202.44,2,0,18.2
CN-2023-090329108,2023/9/3,2023/9/5,二级,陈嫒-129108,陈嫒,消费者,潍坊,山东,中国,华东,办公用-器具-10001071,办公用品,器具,"KitchenAid 烤面包机, 红色",1592.64,4,0,222.88
CN-2023-090329108,2023/9/3,2023/9/5,二级,陈嫒-129108,陈嫒,消费者,潍坊,山东,中国,华东,办公用-器具-10002834,办公用品,器具,"Hamilton Beach 烤面包机, 红色",2147.04,8,0,150.08
CN-2023-090329108,2023/9/3,2023/9/5,二级,陈嫒-129108,陈嫒,消费者,潍坊,山东,中国,华东,办公用-器具-10002834,办公用品,器具,"Hamilton Beach 烤面包机, 红色",536.76,2,0,37.52
CN-2023-090329108,2023/9/3,2023/9/5,二级,陈嫒-129108,陈嫒,消费者,潍坊,山东,中国,华东,办公用-系固-10002024,办公用品,系固件,"Stockwell 按钉, 整包",67.06,1,0,20.72
CN-2023-090336123,2023/9/3,2023/9/8,标准级,许娜-136123,许娜,小型企业,沈阳,辽宁,中国,东北,技术-复印-10004761,技术,复印机,"Brother 复印机, 红色",729.372,1,0.4,-36.568
CN-2023-090396088,2023/9/3,2023/9/8,标准级,巩光-096088,巩光,消费者,三亚,海南,中国,中南,家具-椅子-10000270,家具,椅子,"Novimex 凳子, 黑色",4083.156,6,0.1,408.156
CN-2023-090396088,2023/9/3,2023/9/8,标准级,巩光-096088,巩光,消费者,三亚,海南,中国,中南,办公用-纸张-10003542,办公用品,纸张,"SanDisk 信纸, 每包 12 个",981.12,4,0,225.12
CN-2023-090411879,2023/9/4,2023/9/8,标准级,吕欢-111879,吕欢悦,消费者,昌图,辽宁,中国,东北,技术-配件-10004986,技术,配件,"贝尔金 路由器, 回收",1436.736,2,0.4,-71.904
CN-2023-090411879,2023/9/4,2023/9/8,标准级,吕欢-111879,吕欢悦,消费者,昌图,辽宁,中国,东北,家具-用具-10000239,家具,用具,"Tenex 分层置放架, 耐用",124.656,2,0.4,-45.864
CN-2023-090411879,2023/9/4,2023/9/8,标准级,吕欢-111879,吕欢悦,消费者,昌图,辽宁,中国,东北,办公用-用品-10003240,办公用品,用品,"Kleencut 尺子, 蓝色",37.968,1,0.4,-14.672
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,家具-椅子-10000578,家具,椅子,"SAFCO 扶手椅, 可调",7793.856,6,0.4,-1169.784
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,办公用-美术-10000715,办公用品,美术,"Sanford 画布, 蓝色",235.76,5,0.8,-837.34
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,办公用-器具-10000297,办公用品,器具,"Hamilton Beach 炉灶, 黑色",3033.912,2,0.4,-606.928
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,技术-复印-10000099,技术,复印机,"Brother 个人复印机, 红色",790.104,2,0.4,-263.536
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,家具-椅子-10002476,家具,椅子,"Office Star 折叠椅, 红色",770.364,3,0.4,-269.976
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,办公用-装订-10001062,办公用品,装订机,"Acco 订书机, 回收",576.24,4,0.4,-163.52
CN-2023-090431934,2023/9/4,2023/9/5,一级,贺升-131934,贺升,消费者,大连,辽宁,中国,东北,办公用-美术-10002373,办公用品,美术,"Stanley 画布, 整包",46.424,1,0.8,-157.976
CN-2023-090441623,2023/9/4,2023/9/8,二级,陶聪-141623,陶聪,消费者,沈阳,辽宁,中国,东北,家具-椅子-10001207,家具,椅子,"Office Star 扶手椅, 可调",2631.552,2,0.4,306.992
CN-2023-090441623,2023/9/4,2023/9/8,二级,陶聪-141623,陶聪,消费者,沈阳,辽宁,中国,东北,办公用-标签-10004202,办公用品,标签,"Hon 可去除的标签, 可调",304.64,8,0,140
CN-2023-090441623,2023/9/4,2023/9/8,二级,陶聪-141623,陶聪,消费者,沈阳,辽宁,中国,东北,技术-配件-10003364,技术,配件,"SanDisk 键盘, 实惠",2281.44,10,0.4,-951.16
CN-2023-090494452,2023/9/4,2023/9/4,当日,任婵-094452,任婵娟,公司,大冶,湖北,中国,中南,办公用-装订-10004560,办公用品,装订机,"Wilson Jones 装订机盖, 耐用",319.788,9,0.4,-11.592
CN-2023-090500477,2023/9/5,2023/9/7,二级,曾辉-100477,曾辉,消费者,东台,江苏,中国,华东,技术-设备-10002958,技术,设备,"柯尼卡 喷墨打印机, 耐用",2633.904,3,0.4,350.784
CN-2023-090500477,2023/9/5,2023/9/7,二级,曾辉-100477,曾辉,消费者,东台,江苏,中国,华东,办公用-美术-10001497,办公用品,美术,"Sanford 荧光笔, 整包",44.856,3,0.8,-98.784
CN-2023-090500798,2023/9/5,2023/9/10,标准级,彭伟-100798,彭伟,小型企业,江门,广东,中国,中南,办公用-标签-10002378,办公用品,标签,"Smead 文件夹标签, 耐用",129.78,3,0,25.62
CN-2023-090514974,2023/9/5,2023/9/12,标准级,赵幂-114974,赵幂,消费者,北京,北京,中国,华北,家具-用具-10003733,家具,用具,"Deflect-O 闹钟, 黑色",1878.24,8,0,525.28
CN-2023-090519026,2023/9/5,2023/9/10,二级,马莲-119026,马莲,公司,上海,上海,中国,华东,家具-书架-10001124,家具,书架,"Safco 古典书架, 黑色",6153,3,0,246.12
CN-2023-090536357,2023/9/5,2023/9/9,标准级,谭乐-136357,谭乐,消费者,沈阳,辽宁,中国,东北,技术-电话-10002846,技术,电话,"三星 音频基座, 混合尺寸",475.104,1,0.4,7.784
CN-2023-090536357,2023/9/5,2023/9/9,标准级,谭乐-136357,谭乐,消费者,沈阳,辽宁,中国,东北,家具-书架-10000942,家具,书架,"Dania 柜, 黑色",799.68,2,0.4,-199.92
CN-2023-090595458,2023/9/5,2023/9/7,一级,余凤-095458,余凤,消费者,禹城,山东,中国,华东,技术-复印-10003040,技术,复印机,"佳能 无线传真机, 红色",1758.68,1,0,668.22
CN-2023-090595458,2023/9/5,2023/9/7,一级,余凤-095458,余凤,消费者,禹城,山东,中国,华东,技术-电话-10004578,技术,电话,"思科 智能手机, 蓝色",1292.48,2,0,258.44
CN-2023-090595458,2023/9/5,2023/9/7,一级,余凤-095458,余凤,消费者,禹城,山东,中国,华东,办公用-收纳-10004035,办公用品,收纳具,"Rogers 盘, 蓝色",863.52,3,0,301.98
CN-2023-090595458,2023/9/5,2023/9/7,一级,余凤-095458,余凤,消费者,禹城,山东,中国,华东,办公用-收纳-10003675,办公用品,收纳具,"Smead 搁板, 蓝色",685.02,3,0,294.42
CN-2023-090595458,2023/9/5,2023/9/7,一级,余凤-095458,余凤,消费者,禹城,山东,中国,华东,技术-配件-10004359,技术,配件,"Memorex 键区, 回收",602.28,3,0,72.24
CN-2023-090596468,2023/9/5,2023/9/9,二级,李谙-096468,李谙,小型企业,南隆,四川,中国,西南,办公用-信封-10001912,办公用品,信封,"Cameo 外皮和封条, 银色",546,5,0,92.4
CN-2023-090599053,2023/9/5,2023/9/9,标准级,柯婷-099053,柯婷,消费者,开通,吉林,中国,东北,办公用-用品-10000638,办公用品,用品,"Kleencut 大剪刀, 蓝色",654.78,3,0,189.84
CN-2023-090599053,2023/9/5,2023/9/9,标准级,柯婷-099053,柯婷,消费者,开通,吉林,中国,东北,办公用-标签-10000258,办公用品,标签,"Harbour Creations 文件夹标签, 红色",119.7,3,0,29.82
CN-2023-090599053,2023/9/5,2023/9/9,标准级,柯婷-099053,柯婷,消费者,开通,吉林,中国,东北,办公用-用品-10001494,办公用品,用品,"Kleencut 美工刀, 钢",1271.2,8,0,304.64
CN-2023-090601520,2023/9/6,2023/9/13,标准级,潘舟-101520,潘舟,消费者,佛山,广东,中国,中南,办公用-器具-10003725,办公用品,器具,"Breville 搅拌机, 银色",2123.1,5,0,997.5
CN-2023-090601520,2023/9/6,2023/9/13,标准级,潘舟-101520,潘舟,消费者,佛山,广东,中国,中南,家具-椅子-10002686,家具,椅子,"Novimex 沙滩椅, 黑色",365.652,2,0.1,56.812
CN-2023-090610927,2023/9/6,2023/9/11,标准级,武明-110927,武明媚,消费者,万县,重庆,中国,西南,办公用-标签-10000058,办公用品,标签,"Novimex 运输标签, 白色",204.96,4,0,96.32
CN-2023-090686156,2023/9/6,2023/9/10,标准级,冯丽-086156,冯丽丽,消费者,唐寨,安徽,中国,华东,办公用-收纳-10003626,办公用品,收纳具,"Eldon 文件车, 工业",1797.18,3,0,197.4
CN-2023-090686792,2023/9/6,2023/9/9,一级,周诚-086792,周诚,消费者,南充,四川,中国,西南,技术-电话-10000199,技术,电话,"三星 智能手机, 混合尺寸",1412.208,4,0.4,-541.632
CN-2023-090708018,2023/9/7,2023/9/11,标准级,孟珊-108018,孟珊,公司,苏州,江苏,中国,华东,技术-电话-10004239,技术,电话,"苹果 音频基座, 蓝色",1401.876,3,0.4,-93.744
CN-2023-090900177,2023/9/9,2023/9/15,标准级,楚宣-100177,楚宣,消费者,昆明,云南,中国,西南,办公用-系固-10003317,办公用品,系固件,"Accos 夹子, 金属",455,5,0,227.5
CN-2023-090905349,2023/9/9,2023/9/14,标准级,邱丽-105349,邱丽雪,公司,保定,河北,中国,华北,办公用-系固-10000178,办公用品,系固件,"Stockwell 按钉, 每包 12 个",125.16,2,0,12.32
CN-2023-090919542,2023/9/9,2023/9/10,一级,范彩-119542,范彩,公司,应城,湖北,中国,中南,办公用-信封-10003334,办公用品,信封,"Cameo 马尼拉纸信封, 红色",997.64,7,0,89.18
CN-2023-090919542,2023/9/9,2023/9/10,一级,范彩-119542,范彩,公司,应城,湖北,中国,中南,技术-电话-10002053,技术,电话,"思科 耳机, 全尺寸",1256.22,5,0.4,-84.28
CN-2023-090925793,2023/9/9,2023/9/14,标准级,钱崆-125793,钱崆,消费者,商丘,河南,中国,中南,办公用-标签-10001867,办公用品,标签,"Smead 合法证物标签, 红色",305.76,6,0,60.48
CN-2023-090934524,2023/9/9,2023/9/11,二级,韩莲-134524,韩莲,小型企业,石河子,新疆,中国,西北,办公用-系固-10002914,办公用品,系固件,"Accos 订书钉, 金属",103.32,2,0,38.08
CN-2023-090934524,2023/9/9,2023/9/11,二级,韩莲-134524,韩莲,小型企业,石河子,新疆,中国,西北,技术-配件-10003779,技术,配件,"Enermax 键盘, 可编程",792.96,2,0,103.04
CN-2023-090934524,2023/9/9,2023/9/11,二级,韩莲-134524,韩莲,小型企业,石河子,新疆,中国,西北,办公用-装订-10000292,办公用品,装订机,"Wilson Jones 装订机盖, 实惠",365.54,7,0,120.54
CN-2023-091009292,2023/9/10,2023/9/14,二级,刘斯-109292,刘斯云,公司,福州,福建,中国,华东,办公用-纸张-10000416,办公用品,纸张,"施乐 笔记本, 每包 12 个",142.38,1,0,22.68
CN-2023-091016412,2023/9/10,2023/9/14,标准级,白栋-116412,白栋,消费者,武汉,湖北,中国,中南,技术-电话-10003757,技术,电话,"三星 智能手机, 整包",1726.62,5,0.4,-978.88
CN-2023-091016412,2023/9/10,2023/9/14,标准级,白栋-116412,白栋,消费者,武汉,湖北,中国,中南,办公用-系固-10004097,办公用品,系固件,"Advantus 回形针, 每包 12 个",187.32,5,0.4,-38.08
CN-2023-091017242,2023/9/10,2023/9/16,标准级,唐安-117242,唐安,消费者,西安,陕西,中国,西北,办公用-收纳-10002440,办公用品,收纳具,"Tenex 文件车, 蓝色",1251.88,2,0,99.96
CN-2023-091017242,2023/9/10,2023/9/16,标准级,唐安-117242,唐安,消费者,西安,陕西,中国,西北,技术-电话-10004197,技术,电话,"摩托罗拉 耳机, 混合尺寸",3083.36,8,0,1233.12
CN-2023-091017928,2023/9/10,2023/9/14,标准级,李蔓-117928,李蔓楚,小型企业,菏泽,山东,中国,华东,技术-电话-10002696,技术,电话,"思科 充电器, 混合尺寸",12212.48,4,0,1220.8
CN-2023-091023416,2023/9/10,2023/9/15,标准级,戴珑-123416,戴珑,公司,遵义,贵州,中国,西南,办公用-信封-10002073,办公用品,信封,"Kraft 局间信封, 银色",690.48,3,0,151.62
CN-2023-091036037,2023/9/10,2023/9/13,一级,贺鹏-136037,贺鹏,小型企业,马坝,广东,中国,中南,家具-椅子-10000908,家具,椅子,"Office Star 凳子, 每套两件",5179.986,7,0.1,-115.934
CN-2023-091036037,2023/9/10,2023/9/13,一级,贺鹏-136037,贺鹏,小型企业,马坝,广东,中国,中南,家具-用具-10001122,家具,用具,"Rubvermaid 分层置放架, 一包多件",352.8,3,0,17.64
CN-2023-091092050,2023/9/10,2023/9/13,一级,余德-092050,余德,小型企业,宁海,浙江,中国,华东,办公用-器具-10000084,办公用品,器具,"KitchenAid 烤面包机, 黑色",237.3,1,0.4,-19.88
CN-2023-091092050,2023/9/10,2023/9/13,一级,余德-092050,余德,小型企业,宁海,浙江,中国,华东,家具-椅子-10002161,家具,椅子,"Harbour Creations 摇椅, 每套两件",418.152,1,0.4,-27.888
CN-2023-091092050,2023/9/10,2023/9/13,一级,余德-092050,余德,小型企业,宁海,浙江,中国,华东,办公用-装订-10003982,办公用品,装订机,"Cardinal 标签, 耐用",73.584,3,0.4,2.184
CN-2023-091119400,2023/9/11,2023/9/14,一级,谭忠-119400,谭忠,小型企业,安埠,广东,中国,中南,技术-复印-10000779,技术,复印机,"夏普 个人复印机, 红色",3861.2,7,0,1351.42
CN-2023-091121999,2023/9/11,2023/9/14,一级,邓珊-121999,邓珊,消费者,上虞,浙江,中国,华东,办公用-系固-10002556,办公用品,系固件,"Stockwell 订书钉, 金属",235.872,8,0.4,-63.168
CN-2023-091121999,2023/9/11,2023/9/14,一级,邓珊-121999,邓珊,消费者,上虞,浙江,中国,华东,办公用-系固-10000647,办公用品,系固件,"OIC 订书钉, 金属",192.528,6,0.4,-106.512
CN-2023-091127282,2023/9/11,2023/9/15,标准级,许绅-127282,许绅,消费者,武汉,湖北,中国,中南,技术-设备-10000759,技术,设备,"冲电器 计算器, 白色",141.96,1,0.4,-85.26
CN-2023-091127282,2023/9/11,2023/9/15,标准级,许绅-127282,许绅,消费者,武汉,湖北,中国,中南,办公用-信封-10001478,办公用品,信封,"Cameo 邮寄品, 每套 50 个",1246.56,7,0,597.8
CN-2023-091184536,2023/9/11,2023/9/18,标准级,余丽-084536,余丽娜,消费者,东海,广东,中国,中南,家具-椅子-10004534,家具,椅子,"Office Star 扶手椅, 黑色",3906,2,0.1,-434
CN-2023-091186094,2023/9/11,2023/9/13,二级,任杰-086094,任杰,消费者,天津,天津,中国,华北,办公用-器具-10001375,办公用品,器具,"Hamilton Beach 微波炉, 红色",5273.52,4,0,790.72
CN-2023-091192549,2023/9/11,2023/9/16,标准级,彭琼-092549,彭琼,公司,临汾,山西,中国,华北,办公用-装订-10002474,办公用品,装订机,"Wilson Jones 打孔机, 回收",264.6,2,0,97.72
CN-2023-091192549,2023/9/11,2023/9/16,标准级,彭琼-092549,彭琼,公司,临汾,山西,中国,华北,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0,1162.98
CN-2023-091194212,2023/9/11,2023/9/15,标准级,廖保-094212,廖保,公司,天津,天津,中国,华北,办公用-收纳-10003040,办公用品,收纳具,"Tenex 锁柜, 工业",2864.82,3,0,658.56
CN-2023-091202982,2023/9/12,2023/9/16,标准级,万虹-102982,万虹,消费者,西华,河南,中国,中南,办公用-美术-10000410,办公用品,美术,"BIC 铅笔刀, 金属",226.016,2,0.2,-42.504
CN-2023-091217312,2023/9/12,2023/9/16,标准级,田谙-117312,田谙,消费者,晋江,福建,中国,华东,办公用-纸张-10001526,办公用品,纸张,"Enermax 备忘录便条, 回收",217.98,3,0,45.36
CN-2023-091226105,2023/9/12,2023/9/14,二级,苏磊-126105,苏磊,消费者,浦城,福建,中国,华东,技术-配件-10001709,技术,配件,"Enermax 记忆卡, 回收",2094.4,4,0,795.76
CN-2023-091226105,2023/9/12,2023/9/14,二级,苏磊-126105,苏磊,消费者,浦城,福建,中国,华东,办公用-信封-10004263,办公用品,信封,"Cameo 商业信封, 银色",270.9,3,0,40.32
CN-2023-091226105,2023/9/12,2023/9/14,二级,苏磊-126105,苏磊,消费者,浦城,福建,中国,华东,办公用-美术-10002689,办公用品,美术,"Stanley 速写本, 整包",1668.8,8,0,333.76
CN-2023-091226105,2023/9/12,2023/9/14,二级,苏磊-126105,苏磊,消费者,浦城,福建,中国,华东,办公用-纸张-10003542,办公用品,纸张,"SanDisk 信纸, 每包 12 个",1226.4,5,0,281.4
CN-2023-091226105,2023/9/12,2023/9/14,二级,苏磊-126105,苏磊,消费者,浦城,福建,中国,华东,技术-设备-10002403,技术,设备,"StarTech 卡片打印机, 多色",1526,2,0,701.96
CN-2023-091235318,2023/9/12,2023/9/18,标准级,邱梦-135318,邱梦,消费者,苏州,江苏,中国,华东,办公用-器具-10000088,办公用品,器具,"Breville 搅拌机, 红色",505.344,2,0.4,-252.896
CN-2023-091235318,2023/9/12,2023/9/18,标准级,邱梦-135318,邱梦,消费者,苏州,江苏,中国,华东,办公用-器具-10000736,办公用品,器具,"KitchenAid 冰箱, 红色",2956.464,2,0.4,-788.536
CN-2023-091235318,2023/9/12,2023/9/18,标准级,邱梦-135318,邱梦,消费者,苏州,江苏,中国,华东,技术-电话-10000619,技术,电话,"三星 音频基座, 整包",1869.504,4,0.4,-1153.376
CN-2023-091235999,2023/9/12,2023/9/14,二级,陈宣-135999,陈宣,公司,锡林浩特,内蒙古,中国,华北,办公用-标签-10000859,办公用品,标签,"Hon 合法证物标签, 白色",50.68,1,0,1.4
